class,image,yellow_ratio,brown_ratio,dark_ratio,flagged_yellow,flagged_brown,flagged_dark,flagged_overall
leaf_rot,LeafRot1123.jpg,0.0883,0.0484,0.4777,False,True,True,True
leaf_rot,LeafRot1138.jpg,0.0829,0.0437,0.4570,False,True,True,True
leaf_rot,LeafRot1142.jpg,0.0986,0.0487,0.4344,False,True,True,True
leaf_rot,LeafRot1143.jpg,0.1045,0.0519,0.4263,False,True,True,True
leaf_rot,LeafRot1144.jpg,0.1223,0.0532,0.3695,False,True,True,True
leaf_rot,LeafRot1145.jpg,0.1204,0.0566,0.3870,False,True,True,True
leaf_rot,LeafRot1148.jpg,0.0655,0.0298,0.3788,False,True,True,True
leaf_rot,LeafRot1149.jpg,0.0485,0.0277,0.4010,False,True,True,True
leaf_rot,LeafRot1150.jpg,0.0468,0.0292,0.3923,False,True,True,True
leaf_rot,LeafRot1152.jpg,0.0493,0.0333,0.4037,False,True,True,True
leaf_rot,LeafRot1153.jpg,0.0999,0.0606,0.4199,False,True,True,True
leaf_rot,LeafRot1164.jpg,0.0821,0.0475,0.4248,False,True,True,True
leaf_rot,LeafRot1167.jpg,0.0699,0.0393,0.4182,False,True,True,True
leaf_rot,LeafRot1174.jpg,0.0915,0.0353,0.3748,False,True,True,True
leaf_rot,LeafRot1175.jpg,0.0936,0.0350,0.3750,False,True,True,True
leaf_rot,LeafRot1177.jpg,0.0971,0.0381,0.3579,False,True,True,True
leaf_rot,LeafRot1179.jpg,0.0791,0.0284,0.3134,False,True,True,True
leaf_rot,LeafRot1183.jpg,0.1676,0.0815,0.3339,False,True,True,True
leaf_rot,LeafRot1188.jpg,0.1609,0.0794,0.3430,False,True,True,True
leaf_rot,LeafRot119.jpg,0.1697,0.1222,0.1796,False,True,True,True
leaf_rot,LeafRot1193.jpg,0.1740,0.0843,0.3277,False,True,True,True
leaf_rot,LeafRot1195.jpg,0.1775,0.0819,0.3122,False,True,True,True
leaf_rot,LeafRot1196.jpg,0.1830,0.0786,0.2877,False,True,True,True
leaf_rot,LeafRot1198.jpg,0.1686,0.0759,0.2846,False,True,True,True
leaf_rot,LeafRot1199.jpg,0.1569,0.0745,0.2959,False,True,True,True
leaf_rot,LeafRot1206.jpg,0.1064,0.0564,0.3429,False,True,True,True
leaf_rot,LeafRot1207.jpg,0.0804,0.0526,0.3826,False,True,True,True
leaf_rot,LeafRot1208.jpg,0.0711,0.0433,0.3757,False,True,True,True
leaf_rot,LeafRot1209.jpg,0.0698,0.0452,0.3543,False,True,True,True
leaf_rot,LeafRot1210.jpg,0.0695,0.0422,0.3349,False,True,True,True
leaf_rot,LeafRot1211.jpg,0.0665,0.0382,0.3424,False,True,True,True
leaf_rot,LeafRot1213.jpg,0.1701,0.0353,0.0473,False,True,True,True
leaf_rot,LeafRot1218.jpg,0.1530,0.0293,0.0312,False,True,True,True
leaf_rot,LeafRot1219.jpg,0.1481,0.0294,0.0327,False,True,True,True
leaf_rot,LeafRot1220.jpg,0.1483,0.0307,0.0317,False,True,True,True
leaf_rot,LeafRot1221.jpg,0.1372,0.0303,0.0327,False,True,True,True
leaf_rot,LeafRot1222.jpg,0.1377,0.0287,0.0328,False,True,True,True
leaf_rot,LeafRot1223.jpg,0.1323,0.0251,0.0320,False,True,True,True
leaf_rot,LeafRot1224.jpg,0.1335,0.0261,0.0403,False,True,True,True
leaf_rot,LeafRot1225.jpg,0.1428,0.0258,0.0440,False,True,True,True
leaf_rot,LeafRot1226.jpg,0.1448,0.0238,0.0495,False,True,True,True
leaf_rot,LeafRot1227.jpg,0.1457,0.0238,0.0497,False,True,True,True
leaf_rot,LeafRot1228.jpg,0.1436,0.0224,0.0576,False,True,True,True
leaf_rot,LeafRot1229.jpg,0.1603,0.0236,0.0430,False,True,True,True
leaf_rot,LeafRot1230.jpg,0.1641,0.0269,0.0418,False,True,True,True
leaf_rot,LeafRot1231.jpg,0.1615,0.0275,0.0325,False,True,True,True
leaf_rot,LeafRot1232.jpg,0.1634,0.0260,0.0166,False,True,False,True
leaf_rot,LeafRot1233.jpg,0.0775,0.0109,0.0004,False,False,False,False
leaf_rot,LeafRot1234.jpg,0.0811,0.0096,0.0005,False,False,False,False
leaf_rot,LeafRot1235.jpg,0.0893,0.0119,0.0003,False,False,False,False
leaf_rot,LeafRot1236.jpg,0.0940,0.0159,0.0008,False,False,False,False
leaf_rot,LeafRot1237.jpg,0.1044,0.0156,0.0007,False,False,False,False
leaf_rot,LeafRot1238.jpg,0.1022,0.0133,0.0006,False,False,False,False
leaf_rot,LeafRot1239.jpg,0.0883,0.0151,0.0011,False,False,False,False
leaf_rot,LeafRot1240.jpg,0.0730,0.0148,0.0005,False,False,False,False
leaf_rot,LeafRot1241.jpg,0.0552,0.0025,0.0000,False,False,False,False
leaf_rot,LeafRot1242.jpg,0.0471,0.0014,0.0000,False,False,False,False
leaf_rot,LeafRot1243.jpg,0.0468,0.0013,0.0000,False,False,False,False
leaf_rot,LeafRot1244.jpg,0.0921,0.0187,0.0003,False,False,False,False
leaf_rot,LeafRot1245.jpg,0.0867,0.0142,0.0004,False,False,False,False
leaf_rot,LeafRot1246.jpg,0.0902,0.0308,0.0004,False,True,False,True
leaf_rot,LeafRot1247.jpg,0.0924,0.0238,0.0005,False,True,False,True
leaf_rot,LeafRot1248.jpg,0.0820,0.0126,0.0004,False,False,False,False
leaf_rot,LeafRot1249.jpg,0.0897,0.0187,0.0005,False,False,False,False
leaf_rot,LeafRot1250.jpg,0.0969,0.0293,0.0006,False,True,False,True
leaf_rot,LeafRot1251.jpg,0.0984,0.0247,0.0005,False,True,False,True
leaf_rot,LeafRot1252.jpg,0.1048,0.0514,0.0006,False,True,False,True
leaf_rot,LeafRot1253.jpg,0.0903,0.0233,0.0006,False,True,False,True
leaf_rot,LeafRot1254.jpg,0.1039,0.0310,0.0004,False,True,False,True
leaf_rot,LeafRot1255.jpg,0.0838,0.0238,0.0007,False,True,False,True
leaf_rot,LeafRot1256.jpg,0.0759,0.0180,0.0004,False,False,False,False
leaf_rot,LeafRot1258.jpg,0.0540,0.0104,0.0004,False,False,False,False
leaf_rot,LeafRot1259.jpg,0.0964,0.2291,0.2628,False,True,True,True
leaf_rot,LeafRot1261.jpg,0.0929,0.2421,0.2939,False,True,True,True
leaf_rot,LeafRot1262.jpg,0.0921,0.2268,0.2838,False,True,True,True
leaf_rot,LeafRot1263.jpg,0.0911,0.2343,0.3133,False,True,True,True
leaf_rot,LeafRot1264.jpg,0.0941,0.2059,0.3092,False,True,True,True
leaf_rot,LeafRot1265.jpg,0.0911,0.2132,0.3150,False,True,True,True
leaf_rot,LeafRot1266.jpg,0.0913,0.2032,0.3007,False,True,True,True
leaf_rot,LeafRot1267.jpg,0.0905,0.2117,0.2913,False,True,True,True
leaf_rot,LeafRot1268.jpg,0.0847,0.1979,0.3511,False,True,True,True
leaf_rot,LeafRot1269.jpg,0.0832,0.1962,0.3530,False,True,True,True
leaf_rot,LeafRot1270.jpg,0.0783,0.1913,0.3495,False,True,True,True
leaf_rot,LeafRot1272.jpg,0.0750,0.1869,0.4009,False,True,True,True
leaf_rot,LeafRot1273.jpg,0.0740,0.1607,0.3761,False,True,True,True
leaf_rot,LeafRot1278.jpg,0.0689,0.1652,0.4691,False,True,True,True
leaf_rot,LeafRot1279.jpg,0.0899,0.2024,0.4139,False,True,True,True
leaf_rot,LeafRot128.jpg,0.1248,0.0811,0.1446,False,True,True,True
leaf_rot,LeafRot1280.jpg,0.1145,0.2207,0.3396,False,True,True,True
leaf_rot,LeafRot1281.jpg,0.1265,0.2291,0.2003,False,True,True,True
leaf_rot,LeafRot1282.jpg,0.1383,0.2395,0.2065,False,True,True,True
leaf_rot,LeafRot1283.jpg,0.1456,0.2652,0.2221,False,True,True,True
leaf_rot,LeafRot1284.jpg,0.1708,0.2676,0.1138,False,True,True,True
leaf_rot,LeafRot1285.jpg,0.1904,0.2848,0.0514,False,True,True,True
leaf_rot,LeafRot1287.jpg,0.1950,0.2166,0.0307,False,True,True,True
leaf_rot,LeafRot1288.jpg,0.1759,0.1671,0.0204,False,True,False,True
leaf_rot,LeafRot1289.jpg,0.2016,0.1185,0.0510,False,True,True,True
leaf_rot,LeafRot129.jpg,0.1200,0.0834,0.1367,False,True,True,True
leaf_rot,LeafRot1292.jpg,0.2003,0.1288,0.0610,False,True,True,True
leaf_rot,LeafRot1293.jpg,0.2312,0.1483,0.0501,False,True,True,True
leaf_rot,LeafRot1294.jpg,0.2172,0.1222,0.0426,False,True,True,True
leaf_rot,LeafRot1295.jpg,0.2143,0.1277,0.0404,False,True,True,True
leaf_rot,LeafRot1296.jpg,0.2091,0.1363,0.0405,False,True,True,True
leaf_rot,LeafRot1297.jpg,0.2093,0.1310,0.0472,False,True,True,True
leaf_rot,LeafRot1298.jpg,0.2085,0.1473,0.0512,False,True,True,True
leaf_rot,LeafRot1299.jpg,0.2075,0.1707,0.0499,False,True,True,True
leaf_rot,LeafRot130.jpg,0.1138,0.0667,0.1109,False,True,True,True
leaf_rot,LeafRot1300.jpg,0.1983,0.1821,0.0393,False,True,True,True
leaf_rot,LeafRot1301.jpg,0.1867,0.2203,0.0508,False,True,True,True
leaf_rot,LeafRot1302.jpg,0.1745,0.2659,0.0843,False,True,True,True
leaf_rot,LeafRot1304.jpg,0.1949,0.2892,0.1139,False,True,True,True
leaf_rot,LeafRot1305.jpg,0.1951,0.2697,0.1380,False,True,True,True
leaf_rot,LeafRot1307.jpg,0.1922,0.2465,0.1522,False,True,True,True
leaf_rot,LeafRot1308.jpg,0.1921,0.2489,0.1628,False,True,True,True
leaf_rot,LeafRot1309.jpg,0.1782,0.2584,0.2233,False,True,True,True
leaf_rot,LeafRot1310.jpg,0.1680,0.2604,0.2737,False,True,True,True
leaf_rot,LeafRot1311.jpg,0.1690,0.2525,0.2624,False,True,True,True
leaf_rot,LeafRot1313.jpg,0.1741,0.2305,0.2631,False,True,True,True
leaf_rot,LeafRot1314.jpg,0.1793,0.2341,0.2478,False,True,True,True
leaf_rot,LeafRot1315.jpg,0.1770,0.2417,0.2383,False,True,True,True
leaf_rot,LeafRot1316.jpg,0.1675,0.2431,0.2443,False,True,True,True
leaf_rot,LeafRot1317.jpg,0.1502,0.2437,0.2465,False,True,True,True
leaf_rot,LeafRot1318.jpg,0.1256,0.2506,0.2454,False,True,True,True
leaf_rot,LeafRot1319.jpg,0.1818,0.2545,0.2379,False,True,True,True
leaf_rot,LeafRot132.jpg,0.1300,0.0294,0.0831,False,True,True,True
leaf_rot,LeafRot1324.jpg,0.1933,0.2520,0.2169,False,True,True,True
leaf_rot,LeafRot1327.jpg,0.1977,0.2508,0.1905,False,True,True,True
leaf_rot,LeafRot1328.jpg,0.1867,0.2645,0.1880,False,True,True,True
leaf_rot,LeafRot1329.jpg,0.1771,0.2713,0.2064,False,True,True,True
leaf_rot,LeafRot133.jpg,0.1386,0.0255,0.0838,False,True,True,True
leaf_rot,LeafRot1335.jpg,0.1768,0.2612,0.2187,False,True,True,True
leaf_rot,LeafRot1338.jpg,0.1798,0.2466,0.2256,False,True,True,True
leaf_rot,LeafRot1339.jpg,0.1873,0.2371,0.2171,False,True,True,True
leaf_rot,LeafRot134.jpg,0.1400,0.0243,0.0769,False,True,True,True
leaf_rot,LeafRot1340.jpg,0.1780,0.2277,0.1955,False,True,True,True
leaf_rot,LeafRot1342.jpg,0.0792,0.0171,0.3933,False,False,True,True
leaf_rot,LeafRot1343.jpg,0.0791,0.0160,0.3869,False,False,True,True
leaf_rot,LeafRot135.jpg,0.1363,0.0228,0.0768,False,True,True,True
leaf_rot,LeafRot1353.jpg,0.0832,0.0266,0.3982,False,True,True,True
leaf_rot,LeafRot1358.jpg,0.0731,0.0166,0.3419,False,False,True,True
leaf_rot,LeafRot1359.jpg,0.0712,0.0165,0.3478,False,False,True,True
leaf_rot,LeafRot136.jpg,0.1339,0.0223,0.0912,False,True,True,True
leaf_rot,LeafRot1362.jpg,0.0908,0.0247,0.3769,False,True,True,True
leaf_rot,LeafRot1363.jpg,0.1196,0.0276,0.2343,False,True,True,True
leaf_rot,LeafRot1364.jpg,0.1450,0.0262,0.0982,False,True,True,True
leaf_rot,LeafRot1365.jpg,0.1745,0.0348,0.0852,False,True,True,True
leaf_rot,LeafRot1366.jpg,0.1843,0.0377,0.1014,False,True,True,True
leaf_rot,LeafRot1368.jpg,0.1500,0.0324,0.2029,False,True,True,True
leaf_rot,LeafRot1369.jpg,0.1417,0.0314,0.2239,False,True,True,True
leaf_rot,LeafRot137.jpg,0.1306,0.0224,0.1024,False,True,True,True
leaf_rot,LeafRot1370.jpg,0.1304,0.0270,0.2283,False,True,True,True
leaf_rot,LeafRot1371.jpg,0.1081,0.0239,0.2918,False,True,True,True
leaf_rot,LeafRot1372.jpg,0.1667,0.0885,0.1752,False,True,True,True
leaf_rot,LeafRot1379.jpg,0.1263,0.0458,0.1629,False,True,True,True
leaf_rot,LeafRot1382.jpg,0.1060,0.0344,0.1986,False,True,True,True
leaf_rot,LeafRot1383.jpg,0.1005,0.0316,0.1918,False,True,True,True
leaf_rot,LeafRot1384.jpg,0.1061,0.0306,0.1723,False,True,True,True
leaf_rot,LeafRot1386.jpg,0.1123,0.0239,0.1362,False,True,True,True
leaf_rot,LeafRot1388.jpg,0.1048,0.0198,0.1508,False,False,True,True
leaf_rot,LeafRot139.jpg,0.0975,0.0192,0.1815,False,False,True,True
leaf_rot,LeafRot1390.jpg,0.1162,0.0217,0.1773,False,True,True,True
leaf_rot,LeafRot1391.jpg,0.1311,0.0224,0.1464,False,True,True,True
leaf_rot,LeafRot1392.jpg,0.1457,0.0227,0.1286,False,True,True,True
leaf_rot,LeafRot1393.jpg,0.1563,0.0219,0.1257,False,True,True,True
leaf_rot,LeafRot1395.jpg,0.1683,0.0187,0.1344,False,False,True,True
leaf_rot,LeafRot1396.jpg,0.1668,0.0183,0.1400,False,False,True,True
leaf_rot,LeafRot1398.jpg,0.1394,0.0142,0.1536,False,False,True,True
leaf_rot,LeafRot1399.jpg,0.1247,0.0118,0.1713,False,False,True,True
leaf_rot,LeafRot140.jpg,0.1042,0.0206,0.2310,False,True,True,True
leaf_rot,LeafRot1401.jpg,0.0728,0.0196,0.0017,False,False,False,False
leaf_rot,LeafRot1409.jpg,0.0689,0.0249,0.0016,False,True,False,True
leaf_rot,LeafRot1410.jpg,0.0655,0.0250,0.0026,False,True,False,True
leaf_rot,LeafRot1411.jpg,0.0715,0.0326,0.0026,False,True,False,True
leaf_rot,LeafRot1413.jpg,0.0629,0.0241,0.0026,False,True,False,True
leaf_rot,LeafRot1415.jpg,0.0677,0.0299,0.0025,False,True,False,True
leaf_rot,LeafRot1416.jpg,0.0646,0.0272,0.0024,False,True,False,True
leaf_rot,LeafRot1421.jpg,0.0663,0.0261,0.0025,False,True,False,True
leaf_rot,LeafRot1424.jpg,0.0664,0.0253,0.0024,False,True,False,True
leaf_rot,LeafRot1426.jpg,0.0632,0.0223,0.0028,False,True,False,True
leaf_rot,LeafRot1427.jpg,0.0619,0.0227,0.0029,False,True,False,True
leaf_rot,LeafRot1429.jpg,0.0685,0.0289,0.0032,False,True,False,True
leaf_rot,LeafRot143.jpg,0.1040,0.0203,0.2146,False,True,True,True
leaf_rot,LeafRot1431.jpg,0.1278,0.1144,0.3246,False,True,True,True
leaf_rot,LeafRot1432.jpg,0.1189,0.0884,0.3360,False,True,True,True
leaf_rot,LeafRot1433.jpg,0.1185,0.0648,0.3161,False,True,True,True
leaf_rot,LeafRot1434.jpg,0.1148,0.0502,0.3024,False,True,True,True
leaf_rot,LeafRot1435.jpg,0.1172,0.0616,0.3050,False,True,True,True
leaf_rot,LeafRot1436.jpg,0.1139,0.0580,0.3155,False,True,True,True
leaf_rot,LeafRot1437.jpg,0.1196,0.0740,0.3278,False,True,True,True
leaf_rot,LeafRot1438.jpg,0.1336,0.0701,0.3157,False,True,True,True
leaf_rot,LeafRot1439.jpg,0.1306,0.0483,0.2965,False,True,True,True
leaf_rot,LeafRot1440.jpg,0.1439,0.0531,0.2447,False,True,True,True
leaf_rot,LeafRot1441.jpg,0.1404,0.0522,0.2312,False,True,True,True
leaf_rot,LeafRot1442.jpg,0.1339,0.0481,0.2172,False,True,True,True
leaf_rot,LeafRot1443.jpg,0.1200,0.0375,0.2195,False,True,True,True
leaf_rot,LeafRot1444.jpg,0.1131,0.0366,0.2564,False,True,True,True
leaf_rot,LeafRot1445.jpg,0.1063,0.0328,0.2746,False,True,True,True
leaf_rot,LeafRot1446.jpg,0.0979,0.0347,0.2630,False,True,True,True
leaf_rot,LeafRot1447.jpg,0.0900,0.0298,0.3006,False,True,True,True
leaf_rot,LeafRot1449.jpg,0.1094,0.0305,0.3046,False,True,True,True
leaf_rot,LeafRot1450.jpg,0.1212,0.0318,0.2512,False,True,True,True
leaf_rot,LeafRot1451.jpg,0.1189,0.0370,0.2471,False,True,True,True
leaf_rot,LeafRot1452.jpg,0.1276,0.1805,0.0281,False,True,True,True
leaf_rot,LeafRot1454.jpg,0.1361,0.1873,0.0257,False,True,False,True
leaf_rot,LeafRot1456.jpg,0.1408,0.1904,0.0318,False,True,True,True
leaf_rot,LeafRot1460.jpg,0.1427,0.1926,0.0296,False,True,True,True
leaf_rot,LeafRot1461.jpg,0.1399,0.1955,0.0296,False,True,True,True
leaf_rot,LeafRot1462.jpg,0.1487,0.2147,0.0285,False,True,True,True
leaf_rot,LeafRot1463.jpg,0.1527,0.2499,0.0374,False,True,True,True
leaf_rot,LeafRot1464.jpg,0.1466,0.2592,0.0436,False,True,True,True
leaf_rot,LeafRot1467.jpg,0.1218,0.2324,0.0435,False,True,True,True
leaf_rot,LeafRot1468.jpg,0.1319,0.2334,0.0450,False,True,True,True
leaf_rot,LeafRot1469.jpg,0.1362,0.2138,0.0462,False,True,True,True
leaf_rot,LeafRot1473.jpg,0.1349,0.1650,0.0296,False,True,True,True
leaf_rot,LeafRot1474.jpg,0.1652,0.1928,0.0624,False,True,True,True
leaf_rot,LeafRot1477.jpg,0.1514,0.1924,0.0616,False,True,True,True
leaf_rot,LeafRot1478.jpg,0.1549,0.2070,0.0806,False,True,True,True
leaf_rot,LeafRot1479.jpg,0.1479,0.2665,0.1514,False,True,True,True
leaf_rot,LeafRot148.jpg,0.0968,0.0254,0.2066,False,True,True,True
leaf_rot,LeafRot1480.jpg,0.1510,0.2580,0.1071,False,True,True,True
leaf_rot,LeafRot1481.jpg,0.1610,0.2754,0.0771,False,True,True,True
leaf_rot,LeafRot1482.jpg,0.1635,0.2892,0.1084,False,True,True,True
leaf_rot,LeafRot1483.jpg,0.1425,0.2919,0.0978,False,True,True,True
leaf_rot,LeafRot1484.jpg,0.1476,0.2612,0.0702,False,True,True,True
leaf_rot,LeafRot1485.jpg,0.2925,0.2834,0.0762,True,True,True,True
leaf_rot,LeafRot1486.jpg,0.3074,0.2786,0.0716,True,True,True,True
leaf_rot,LeafRot1488.jpg,0.3041,0.2864,0.0713,True,True,True,True
leaf_rot,LeafRot1489.jpg,0.3289,0.2693,0.0732,True,True,True,True
leaf_rot,LeafRot149.jpg,0.1005,0.0294,0.1987,False,True,True,True
leaf_rot,LeafRot1490.jpg,0.3081,0.2931,0.0839,True,True,True,True
leaf_rot,LeafRot1491.jpg,0.2952,0.3287,0.0825,True,True,True,True
leaf_rot,LeafRot1492.jpg,0.3078,0.3119,0.0833,True,True,True,True
leaf_rot,LeafRot1493.jpg,0.2942,0.3463,0.0835,True,True,True,True
leaf_rot,LeafRot1495.jpg,0.2832,0.3273,0.0683,True,True,True,True
leaf_rot,LeafRot1496.jpg,0.2557,0.3663,0.0701,True,True,True,True
leaf_rot,LeafRot1497.jpg,0.2581,0.3319,0.0554,True,True,True,True
leaf_rot,LeafRot1499.jpg,0.2551,0.3116,0.0488,True,True,True,True
leaf_rot,LeafRot1500.jpg,0.2671,0.3357,0.0590,True,True,True,True
leaf_rot,LeafRot1501.jpg,0.2650,0.3291,0.0587,True,True,True,True
leaf_rot,LeafRot1502.jpg,0.2758,0.3283,0.0596,True,True,True,True
leaf_rot,LeafRot1503.jpg,0.2691,0.3341,0.0599,True,True,True,True
leaf_rot,LeafRot1504.jpg,0.1014,0.0455,0.0052,False,True,False,True
leaf_rot,LeafRot1505.jpg,0.1076,0.0491,0.0055,False,True,False,True
leaf_rot,LeafRot1506.jpg,0.1081,0.0462,0.0063,False,True,False,True
leaf_rot,LeafRot1508.jpg,0.1247,0.0723,0.0078,False,True,False,True
leaf_rot,LeafRot1509.jpg,0.1319,0.0815,0.0080,False,True,False,True
leaf_rot,LeafRot1510.jpg,0.1350,0.0923,0.0067,False,True,False,True
leaf_rot,LeafRot1511.jpg,0.1247,0.0798,0.0060,False,True,False,True
leaf_rot,LeafRot1512.jpg,0.1193,0.0748,0.0063,False,True,False,True
leaf_rot,LeafRot1513.jpg,0.1227,0.0767,0.0073,False,True,False,True
leaf_rot,LeafRot1514.jpg,0.1225,0.0825,0.0087,False,True,False,True
leaf_rot,LeafRot1515.jpg,0.1198,0.0903,0.0099,False,True,False,True
leaf_rot,LeafRot1516.jpg,0.1232,0.0910,0.0085,False,True,False,True
leaf_rot,LeafRot1517.jpg,0.1182,0.0941,0.0082,False,True,False,True
leaf_rot,LeafRot1518.jpg,0.1165,0.1011,0.0088,False,True,False,True
leaf_rot,LeafRot1519.jpg,0.1247,0.0968,0.0085,False,True,False,True
leaf_rot,LeafRot1520.jpg,0.1149,0.0867,0.0055,False,True,False,True
leaf_rot,LeafRot1521.jpg,0.1031,0.0626,0.0048,False,True,False,True
leaf_rot,LeafRot1522.jpg,0.0921,0.0511,0.0053,False,True,False,True
leaf_rot,LeafRot1523.jpg,0.0938,0.0541,0.0065,False,True,False,True
leaf_rot,LeafRot1524.jpg,0.0871,0.0366,0.0087,False,True,False,True
leaf_rot,LeafRot1525.jpg,0.0858,0.0360,0.0080,False,True,False,True
leaf_rot,LeafRot1526.jpg,0.0787,0.0395,0.0090,False,True,False,True
leaf_rot,LeafRot1527.jpg,0.0774,0.0518,0.0098,False,True,False,True
leaf_rot,LeafRot1528.jpg,0.0862,0.0655,0.0088,False,True,False,True
leaf_rot,LeafRot1529.jpg,0.0899,0.0811,0.0091,False,True,False,True
leaf_rot,LeafRot153.jpg,0.1021,0.0287,0.1910,False,True,True,True
leaf_rot,LeafRot1530.jpg,0.1811,0.1008,0.0138,False,True,False,True
leaf_rot,LeafRot1532.jpg,0.1875,0.1481,0.0257,False,True,False,True
leaf_rot,LeafRot1533.jpg,0.1806,0.1510,0.0283,False,True,True,True
leaf_rot,LeafRot1534.jpg,0.1851,0.1441,0.0236,False,True,False,True
leaf_rot,LeafRot1535.jpg,0.1753,0.1172,0.0186,False,True,False,True
leaf_rot,LeafRot1536.jpg,0.1725,0.1226,0.0154,False,True,False,True
leaf_rot,LeafRot1537.jpg,0.1751,0.1417,0.0277,False,True,True,True
leaf_rot,LeafRot1538.jpg,0.1716,0.1640,0.0414,False,True,True,True
leaf_rot,LeafRot1539.jpg,0.1766,0.2199,0.0484,False,True,True,True
leaf_rot,LeafRot1540.jpg,0.1698,0.2285,0.0449,False,True,True,True
leaf_rot,LeafRot1541.jpg,0.1681,0.2217,0.0468,False,True,True,True
leaf_rot,LeafRot1542.jpg,0.1741,0.2174,0.0417,False,True,True,True
leaf_rot,LeafRot1543.jpg,0.1653,0.2058,0.0382,False,True,True,True
leaf_rot,LeafRot1544.jpg,0.1574,0.2243,0.0466,False,True,True,True
leaf_rot,LeafRot1545.jpg,0.1511,0.2336,0.0489,False,True,True,True
leaf_rot,LeafRot1546.jpg,0.1422,0.2852,0.0666,False,True,True,True
leaf_rot,LeafRot1547.jpg,0.1512,0.3172,0.0675,False,True,True,True
leaf_rot,LeafRot1548.jpg,0.1561,0.3311,0.0598,False,True,True,True
leaf_rot,LeafRot1549.jpg,0.1679,0.3642,0.0502,False,True,True,True
leaf_rot,LeafRot155.jpg,0.0954,0.0209,0.1561,False,True,True,True
leaf_rot,LeafRot1550.jpg,0.1666,0.3292,0.0409,False,True,True,True
leaf_rot,LeafRot1551.jpg,0.1838,0.3111,0.0351,False,True,True,True
leaf_rot,LeafRot1552.jpg,0.1972,0.2602,0.0230,False,True,False,True
leaf_rot,LeafRot1553.jpg,0.1977,0.2150,0.0139,False,True,False,True
leaf_rot,LeafRot1554.jpg,0.2025,0.1703,0.0086,False,True,False,True
leaf_rot,LeafRot1556.jpg,0.1881,0.1119,0.0047,False,True,False,True
leaf_rot,LeafRot1557.jpg,0.1457,0.0846,0.0034,False,True,False,True
leaf_rot,LeafRot1558.jpg,0.1417,0.0731,0.0035,False,True,False,True
leaf_rot,LeafRot1559.jpg,0.1476,0.0720,0.0033,False,True,False,True
leaf_rot,LeafRot156.jpg,0.0945,0.0198,0.1642,False,False,True,True
leaf_rot,LeafRot1560.jpg,0.1780,0.0815,0.0041,False,True,False,True
leaf_rot,LeafRot1566.jpg,0.2034,0.1007,0.0145,False,True,False,True
leaf_rot,LeafRot1567.jpg,0.1827,0.0973,0.0178,False,True,False,True
leaf_rot,LeafRot1568.jpg,0.1811,0.1021,0.0218,False,True,False,True
leaf_rot,LeafRot1569.jpg,0.1681,0.1197,0.0334,False,True,True,True
leaf_rot,LeafRot157.jpg,0.0884,0.0180,0.1827,False,False,True,True
leaf_rot,LeafRot1571.jpg,0.1695,0.1655,0.0566,False,True,True,True
leaf_rot,LeafRot1572.jpg,0.1681,0.1627,0.0543,False,True,True,True
leaf_rot,LeafRot1573.jpg,0.1738,0.1601,0.0489,False,True,True,True
leaf_rot,LeafRot1574.jpg,0.1644,0.1545,0.0413,False,True,True,True
leaf_rot,LeafRot1575.jpg,0.1706,0.1951,0.0456,False,True,True,True
leaf_rot,LeafRot1576.jpg,0.1609,0.2183,0.0439,False,True,True,True
leaf_rot,LeafRot1577.jpg,0.1681,0.1997,0.0362,False,True,True,True
leaf_rot,LeafRot1578.jpg,0.1702,0.1690,0.0251,False,True,False,True
leaf_rot,LeafRot1579.jpg,0.2070,0.1514,0.0248,False,True,False,True
leaf_rot,LeafRot1580.jpg,0.2109,0.1215,0.0175,False,True,False,True
leaf_rot,LeafRot1581.jpg,0.1941,0.1065,0.0110,False,True,False,True
leaf_rot,LeafRot1582.jpg,0.1949,0.1041,0.0070,False,True,False,True
leaf_rot,LeafRot1583.jpg,0.1930,0.0987,0.0056,False,True,False,True
leaf_rot,LeafRot1584.jpg,0.1986,0.1053,0.0060,False,True,False,True
leaf_rot,LeafRot1585.jpg,0.2142,0.0978,0.0050,False,True,False,True
leaf_rot,LeafRot1586.jpg,0.1956,0.1060,0.0048,False,True,False,True
leaf_rot,LeafRot1587.jpg,0.1570,0.0872,0.0052,False,True,False,True
leaf_rot,LeafRot1588.jpg,0.1675,0.0767,0.0038,False,True,False,True
leaf_rot,LeafRot1589.jpg,0.1075,0.0463,0.0026,False,True,False,True
leaf_rot,LeafRot1590.jpg,0.2533,0.1535,0.0084,True,True,False,True
leaf_rot,LeafRot1599.jpg,0.2899,0.1144,0.0139,True,True,False,True
leaf_rot,LeafRot1600.jpg,0.3017,0.1251,0.0171,True,True,False,True
leaf_rot,LeafRot1601.jpg,0.3097,0.1480,0.0212,True,True,False,True
leaf_rot,LeafRot1602.jpg,0.3333,0.1441,0.0285,True,True,True,True
leaf_rot,LeafRot1603.jpg,0.3370,0.1479,0.0247,True,True,False,True
leaf_rot,LeafRot1606.jpg,0.3122,0.1520,0.0189,True,True,False,True
leaf_rot,LeafRot1607.jpg,0.2967,0.1364,0.0135,True,True,False,True
leaf_rot,LeafRot1608.jpg,0.2845,0.1226,0.0139,True,True,False,True
leaf_rot,LeafRot1610.jpg,0.3344,0.0984,0.0133,True,True,False,True
